mouse_time,condition_label,target,rotation_deg,cursorjump,targetjump,arrow_offset,aiming_target,aiming_direction,aiming_type,feedback_type,hold_duration,hold_target,phase,trialtype,mousex_rel,mousey_rel,step,points,cumulativetime,version,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,condition,qualtrics,group,date,expName,psychopyVersion,OS,frameRate,home_x,home_y,target_x,target_y,cursor_x,cursor_y,selected,max_v,movement
0.0495,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.008333,0.02,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.0659,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.008333,0.02,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.0822,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.008333,0.02,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.0998,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.00625,0.02,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.1164,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.004167,0.016889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.133,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.004167,0.016889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.1499,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0,0.016889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.166,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0,0.016889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.1828,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.002083,0.016889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.1994,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.00625,0.023111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.2163,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.010417,0.026222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.2328,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.010417,0.029333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.2497,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.032444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.2662,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.041778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.283,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.044889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.2996,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.054222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3162,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.057333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3329,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.0125,0.057333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3497,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.014583,0.054222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3663,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.014583,0.048,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3829,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.016667,0.038667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.3997,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.01875,0.023111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4163,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.020833,-0.001778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4329,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.020833,-0.017333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4498,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.020833,-0.054667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4665,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.020833,-0.073333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4831,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.022917,-0.113778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.4999,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.025,-0.157333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.5166,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.03125,-0.204,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.533,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.035417,-0.225778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.5499,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.05,-0.263111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.5667,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.05625,-0.278667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.5831,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.066667,-0.303556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.6002,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.066667,-0.325333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.6175,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.064583,-0.331556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,1
0.6335,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.066667,-0.331556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.6501,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.064583,-0.322222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.6668,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.058333,-0.316,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.6832,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.039583,-0.294222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7002,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.010417,-0.269333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7166,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.020833,-0.235111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7333,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.0375,-0.216444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7502,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.066667,-0.179111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7667,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.079167,-0.163556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.7834,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.104167,-0.126222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8003,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.129167,-0.085778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8169,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.15625,-0.045333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8334,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.16875,-0.026667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8503,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.191667,0.010667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8669,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.2,0.023111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.8837,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.214583,0.044889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.9004,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.227083,0.060444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.9168,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.245833,0.079111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.9336,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.254167,0.085333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.9504,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.26875,0.100889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.967,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.275,0.104,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
0.9836,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.283333,0.113333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0005,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.29375,0.128889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0169,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.308333,0.150667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0337,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.316667,0.163111,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0506,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.33125,0.188,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0672,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.35,0.216,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.0849,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.360417,0.231556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1079,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.3875,0.265778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1177,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.402083,0.296889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1343,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.408333,0.309333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1509,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.410417,0.321778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1685,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.414583,0.334222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.1839,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.416667,0.340444,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.2008,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.410417,0.352889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.2174,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.389583,0.352889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.2341,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.375,0.343556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.251,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.329167,0.306222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.2675,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.26875,0.240889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.2843,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.23125,0.197333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.301,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.154167,0.091556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.3175,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.083333,-0.026667,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.3344,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,0.05,-0.085778,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.351,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.002083,-0.191556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.3678,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.041667,-0.284889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.3843,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.058333,-0.322222,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.401,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.08125,-0.387556,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.4175,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.085417,-0.424889,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
1.4345,cursorjump,45,0,0.5,10,,0,,0,1,0.5,FALSE,practice,1,-0.085417,-0.437333,1,0,27.0929,4,2,0,2,0,1,227368,4,SV_73ADPjbMtd0KUBg,304,2021-10-21_16h13.08.584,implicit_time,2021.1.4,Linux x86_64,59.95563283,0,0,NA,NA,NA,NA,1,0,0
